"product1","product2","combo_freq","profreq1","profreq2","support","cof1_2","conf2_1","lift"
"bottled beer","large milk",38,773,769,0.25,4.9414824447334205,4.915912031047866,0.9564613239081685694212125386416116371965
"med milk","pip fruit",38,1042,734,0.25,5.177111716621254,3.6468330134357005,0.7433775960085143324587080225299856508235
"pip fruit","shopping bags",38,734,874,0.25,4.3478260869565215,5.177111716621254,0.8862693993602653711945193359614320579792
"hamburger meat","rolls/buns",38,327,2001,0.25,1.899050474762619,11.62079510703364,0.8689172233455137874112180601551653876599
"meat","other vegetables",38,252,2254,0.25,1.6858917480035491,15.079365079365079,1.0009647751440120560110213861499990704168
"tropical fruit","whipped/sour cream",37,1014,654,0.25,5.657492354740061,3.648915187376726,0.8347869882802839743563701822239537529617
"butter","small milk",37,527,1317,0.25,2.809415337889142,7.020872865275142,0.7976180699335359087630890107024863293999
"ham","other vegetables",37,256,2254,0.25,1.6415261756876662,14.453125,0.9593951031499556332293662395154385062855
"hamburger meat","other vegetables",37,327,2254,0.25,1.6415261756876662,11.314984709480122,0.7510860746372741350265689293173890989138
"sausage","white bread",37,1362,359,0.25,10.30640668523677,2.7165932452276063,1.1321913129553049532093405839153738813112
"margarine","root vegetables",37,482,1408,0.25,2.627840909090909,7.676348547717843,0.8157210722368917378945179025397236299384
"italian sausage","shopping bags",37,946,874,0.25,4.233409610983982,3.9112050739957716,0.6695589281135553279003526905745658744347
"coffee","small milk",37,474,1317,0.25,2.809415337889142,7.805907172995781,0.8868032127742055356583007232439535997662
"other vegetables","UHT-milk",37,2254,320,0.25,11.5625,1.6415261756876662,0.7675160825199645066732084261956610311875
"herbs","pastry",37,550,774,0.25,4.7803617571059425,6.7272727272727275,1.3004322292694385701734900939384944825833
"rolls/buns","UHT-milk",37,2001,320,0.25,11.5625,1.8490754622688657,0.8645583458270864557499325153675192638003
"domestic eggs","med milk",36,555,1042,0.24,3.45489443378119,6.486486486486487,0.9313897390672822550318583901573015625935
"curd","root vegetables",36,503,1408,0.24,2.556818181818182,7.157057654075547,0.7605390384962949589502162672498268486211
"butter","italian sausage",36,527,946,0.24,3.8054968287526427,6.83111954459203,1.0804144886489001949055653402790674695228
"frozen vegetables","small milk",36,419,1317,0.24,2.733485193621868,8.591885441527445,0.9760955958704149718419010397210806012972
"brown bread","small milk",36,563,1317,0.24,2.733485193621868,6.394316163410302,0.7264370420421027943570648557351745206279
"brown bread","canned beer",36,563,702,0.24,5.128205128205128,6.394316163410302,1.3628455617798424219225366509688449773685
"salad dressing","yogurt",36,403,1647,0.24,2.185792349726776,8.933002481389577,0.8115093086007945886631818396310326898081
"dessert","rolls/buns",36,353,2001,0.24,1.7991004497751124,10.198300283286118,0.7625535674089300970560219943945406493348
"cream cheese ","rolls/buns",35,354,2001,0.23,1.7491254372813594,9.887005649717514,0.7392772540283530557126967586310498277510
"canned beer","large milk",35,702,769,0.23,4.551365409622886,4.985754985754986,0.9700502743415617284084764922693771848464
"hamburger meat","soda",35,327,1824,0.23,1.9188596491228072,10.703363914373089,0.8779809807393100495998273534305922760942
"med milk","newspapers",35,1042,582,0.23,6.013745704467354,3.358925143953935,0.8635092440522125708479856334300496747014
"onions","rolls/buns",35,303,2001,0.23,1.7491254372813594,11.55115511551155,0.8637100591618382232493024492045315970658
"citrus fruit","shopping bags",35,796,874,0.23,4.004576659038902,4.396984924623116,0.7527195473937191685342731443955521056081
"salad dressing","small milk",35,403,1317,0.23,2.6575550493545936,8.6848635235732,0.9866585272566608455906299027220481354921
"large milk","pork",35,769,651,0.23,5.376344086021505,4.551365409622886,1.0460449962945873016901244117126007357474
"root vegetables","waffles",35,1408,277,0.23,12.63537906137184,2.4857954545454546,1.3426885050869707922420604737130873073450
"small milk","white bread",35,1317,359,0.23,9.749303621169917,2.6575550493545936,1.1075860347755830660231086074304001647708
"sauces","small milk",34,442,1317,0.23,2.58162490508732,7.6923076923076925,0.8738975527130424621721895004131931116510
"chicken","sausage",34,512,1362,0.23,2.4963289280469896,6.640625,0.7294936215124816443270212814831596902230
"bottled beer","canned beer",34,773,702,0.23,4.843304843304843,4.3984476067270375,0.9374583061517084800204618026236364501779
"curd","italian sausage",34,503,946,0.23,3.5940803382663846,6.759443339960239,1.0690781316330347719992120285319178982203
"napkins","yogurt",34,331,1647,0.23,2.0643594414086217,10.27190332326284,0.9331403614004772934781291905060593595330
"domestic eggs","shopping bags",34,555,874,0.23,3.8901601830663615,6.126126126126126,1.0487311109736739021978040081258735822326
"chicken","small milk",34,512,1317,0.23,2.58162490508732,6.640625,0.7544193716780561879652853172311839530059
"canned beer","med milk",33,702,1042,0.22,3.166986564299424,4.700854700854701,0.6749922076217661619604283004525431796208
"onions","other vegetables",33,303,2254,0.22,1.4640638864241349,10.891089108910892,0.7229479824646173566442224560093577927107
"root vegetables","salad dressing",33,1408,403,0.22,8.188585607940446,2.34375,0.8701535359801488821218261038586000640787
"cereals","yogurt",33,438,1647,0.22,2.0036429872495445,7.534246575342466,0.6844407848225499237172615075375565383366
"napkins","rolls/buns",33,331,2001,0.22,1.6491754122938531,9.969788519637463,0.7454671455812879047789104050310208460243
"bottled beer","pastry",33,773,774,0.22,4.263565891472868,4.269081500646831,0.8252454446082413217292962362783755421891
"hamburger meat","yogurt",33,327,1647,0.22,2.0036429872495445,10.091743119266056,0.9167738952669017327458414142352263435992
"beverages","other vegetables",33,248,2254,0.22,1.4640638864241349,13.306451612903224,0.8832791882531413673714669351491261545986
"salty snack","yogurt",33,281,1647,0.22,2.0036429872495445,11.743772241992882,1.0668507606842593118274400875944697487024
"domestic eggs","italian sausage",33,555,946,0.22,3.488372093023256,5.9459459459459465,0.9404148334380892504518435983179818417208
"curd","shopping bags",33,503,874,0.22,3.775743707093822,6.560636182902585,1.1231148577641701262452553359036755338146
"med milk","pork",33,1042,651,0.22,5.0691244239631335,3.166986564299424,0.7278717814907524512077500439176411822743
"pastry","pip fruit",33,774,734,0.22,4.4959128065395095,4.263565891472868,0.8690936358067718550383777595175519583640
"napkins","soda",33,331,1824,0.22,1.8092105263157896,9.969788519637463,0.8178068850373668297727668368349801682766
"other vegetables","specialty chocolate",33,2254,239,0.22,13.807531380753138,1.4640638864241349,0.9165407476434270257629154398766079279346
"citrus fruit","sauces",33,796,442,0.22,7.46606334841629,4.1457286432160805,1.4033572841583483005584595707527532983048
"fruit/vegetable juice","small milk",32,509,1317,0.21,2.4297646165527715,6.286836935166994,0.7142266835532920726938152980183134474252
"oil","other vegetables",32,223,2254,0.21,1.419698314108252,14.349775784753364,0.9525348060846487176506485313966185050838
"berries","rolls/buns",32,326,2001,0.21,1.5992003998000999,9.815950920245399,0.7339643061904630518481949432526575450793
"domestic eggs","tropical fruit",32,555,1014,0.21,3.155818540433925,5.7657657657657655,0.8507631892247276877416586627497820893373
"herbs","tropical fruit",32,550,1014,0.21,3.155818540433925,5.818181818181818,0.8584974000358615758835729217440582525567
"beverages","sausage",32,248,1362,0.21,2.3494860499265786,12.903225806451612,1.4174600918952205037509357060533896006931
"butter","med milk",32,527,1042,0.21,3.071017274472169,6.072106261859583,0.8718891928017569497599943173318083694194
"fruit/vegetable juice","tropical fruit",32,509,1014,0.21,3.155818540433925,6.286836935166994,0.9276494499405184021593740020195140859175
"citrus fruit","pastry",32,796,774,0.21,4.1343669250646,4.0201005025125625,0.7771155519198057485745544679061472117125
"med milk","whipped/sour cream",32,1042,654,0.21,4.892966360856269,3.071017274472169,0.7025773770741986429611449961757370799494
"cream cheese ","yogurt",32,354,1647,0.21,1.9429265330904677,9.03954802259887,0.8211883273474456226386134010133606825540
"canned beer","pork",32,702,651,0.21,4.915514592933948,4.5584045584045585,1.0476628111036713207289930973054319308693
"berries","soda",32,326,1824,0.21,1.7543859649122806,9.815950920245399,0.8051878161661823282842668265974037574206
"bottled water","domestic eggs",32,908,555,0.21,5.7657657657657655,3.524229074889868,0.9500813588919315807737499245289106992374
"fruit/vegetable juice","sausage",32,509,1362,0.21,2.3494860499265786,6.286836935166994,0.6906288856385357266957746719081901953754
"sauces","tropical fruit",31,442,1014,0.21,3.057199211045365,7.013574660633484,1.0348826831597454646862702941567313569097
"long life bakery product","rolls/buns",31,268,2001,0.21,1.5492253873063468,11.567164179104477,0.8649070986894612399179078828309423908065
"herbs","italian sausage",31,550,946,0.21,3.276955602536998,5.636363636363637,0.8914510859119738617558224903489164447725
"salad dressing","tropical fruit",31,403,1014,0.21,3.057199211045365,7.6923076923076925,1.1350326202397208323357070957312432549411
"hard cheese","rolls/buns",31,220,2001,0.21,1.5492253873063468,14.09090909090909,1.0536141020398891471941015369207528683823
"large milk","pip fruit",31,769,734,0.21,4.223433242506812,4.031209362808843,0.8217296251545763460119453234782769841951
"beef","med milk",31,508,1042,0.21,2.9750479846449136,6.102362204724409,0.8762336209893149157811564700705283462146
"dessert","yogurt",31,353,1647,0.21,1.8822100789313905,8.78186968838527,0.7977798073929592996765499467046309330931
"pip fruit","tropical fruit",31,734,1014,0.21,3.057199211045365,4.223433242506812,0.6231854849545061244308784270012007811752
"citrus fruit","whipped/sour cream",31,796,654,0.21,4.740061162079511,3.8944723618090453,0.8909647626511763716815073241325920470835
"cream cheese ","root vegetables",31,354,1408,0.21,2.2017045454545454,8.757062146892656,0.9305622431946584495534842261373655457624
"long life bakery product","sausage",31,268,1362,0.21,2.276064610866373,11.567164179104477,1.2706895040217415133181330545468255290355
"oil","soda",31,223,1824,0.21,1.699561403508772,13.901345291479823,1.1403066241837778305822863090150640168366
"italian sausage","whipped/sour cream",31,946,654,0.21,4.740061162079511,3.276955602536998,0.7496912802012012598471032342319726278823
"salty snack","soda",31,281,1824,0.21,1.699561403508772,11.032028469750891,0.9049408441031404140345587456127434005704
"pastry","pork",31,774,651,0.21,4.761904761904762,4.0051679586563305,0.9205118740002460939421643534100081238894
"chocolate","root vegetables",31,353,1408,0.21,2.2017045454545454,8.78186968838527,0.9331983968580994080424630420658751876834
"soda","white bread",31,1824,359,0.21,8.635097493036211,1.699561403508772,0.7083241704539901289314318622316069665580
"brown bread","root vegetables",31,563,1408,0.21,2.2017045454545454,5.506216696269982,0.5851137372840303572825832402882083935983
"brown bread","med milk",31,563,1042,0.21,2.9750479846449136,5.506216696269982,0.7906335336813001372785982469883171065129
"pork","shopping bags",31,651,874,0.21,3.5469107551487413,4.761904761904762,0.8151901492862591266401609992955863192387
"sauces","sausage",30,442,1362,0.20,2.2026431718061676,6.787330316742081,0.7456096637231646296773182484343397099113
"chocolate","sausage",30,353,1362,0.20,2.2026431718061676,8.498583569405099,0.9335962361632826238742847751809137244317
"brown bread","italian sausage",30,563,946,0.20,3.171247357293869,5.328596802841918,0.8427744753078306710806761221442247531783
"cream cheese ","small milk",30,354,1317,0.20,2.277904328018223,8.47457627118644,0.9627684902770806784204932590944233004642
"beef","shopping bags",30,508,874,0.20,3.4324942791762014,5.905511811023622,1.0109641615164237186143493646189833106358
"citrus fruit","large milk",30,796,769,0.20,3.901170351105332,3.7688442211055273,0.7332827989100247657057138980420828221683
"bottled beer","citrus fruit",30,773,796,0.20,3.7688442211055273,3.8809831824062093,0.7294883212960013517876745084040495593774
"bottled water","pip fruit",30,908,734,0.20,4.087193460490464,3.303964757709251,0.6734866581041664160929532061682000581317
"onions","soda",30,303,1824,0.20,1.644736842105263,9.900990099009901,0.8121634531874240048443928270930580347126
"dessert","soda",30,353,1824,0.20,1.644736842105263,8.498583569405099,0.6971261368719248540058481934573061990662
"brown bread","pastry",30,563,774,0.20,3.875968992248062,5.328596802841918,1.0300576920429041535611502183364179117963
"rolls/buns","waffles",30,2001,277,0.20,10.830324909747292,1.4992503748125936,0.8098117006478710099486023870948723127575
"dessert","sausage",30,353,1362,0.20,2.2026431718061676,8.498583569405099,0.9335962361632826238742847751809137244317
"soda","UHT-milk",30,1824,320,0.20,9.375,1.644736842105263,0.7690172697368421047911431894909972298763
"newspapers","pastry",30,582,774,0.20,3.875968992248062,5.154639175257731,0.9964303790724313372966255641368296684087
"med milk","sauces",30,1042,442,0.20,6.787330316742081,2.8790786948176583,0.9745876794538869727471411868933921108335
"cereals","sausage",30,438,1362,0.20,2.2026431718061676,6.8493150684931505,0.7524188843964355395501781771511861100781
"italian sausage","pork",30,946,651,0.20,4.6082949308755765,3.171247357293869,0.7288510439298136218185767701840708848850
"ice cream","rolls/buns",30,227,2001,0.20,1.4992503748125936,13.215859030837004,0.9881843219359483243791412878519943947400
"herbs","shopping bags",30,550,874,0.20,3.4324942791762014,5.454545454545454,0.9337632619097149982847991186454086334717
"herbs","pip fruit",30,550,734,0.20,4.087193460490464,5.454545454545454,1.1118652464701511014277927412897136955813
"hamburger meat","small milk",30,327,1317,0.20,2.277904328018223,9.174311926605505,1.0422631362632616519125128786040805317764
"hygiene articles","rolls/buns",30,205,2001,0.20,1.4992503748125936,14.634146341463413,1.0942333711193183890323197707228026902128
"canned beer","herbs",30,702,550,0.20,5.454545454545454,4.273504273504273,1.1625485625485625477385432948656569480279
